# Rayleigh ZZ
# 75710 station pairs
# Periods:                         2.5   20.0
# lat1    lon1   lat2    lon2    ttime  ttime std
47.2944  9.4918 45.4056  9.9307    nan  63.83 0.1
46.0883 18.0999 46.4610 15.5018    nan  56.80 0.1
46.7805  9.8795 46.6762 12.2205    nan  53.61 0.1
47.6040 15.5860 45.9609 11.3202    nan 112.06 0.1
43.7956 10.9795 47.2505 15.5232    nan 156.71 0.1
43.0627 13.3352 48.3477  9.8311    nan 195.21 0.1
46.5445 13.2054 47.3678 14.4726    nan  40.75 0.1
46.5491 13.1481 45.1286 16.2664    nan  84.08 0.1
46.9676  8.6371 47.8294 17.6559    nan 202.63 0.1
46.1012 10.7075 46.2385 10.2253  13.30    nan 0.1
46.0549 10.5140 46.7540 13.8495    nan  77.49 0.1
48.1219 12.5972 43.2550 12.9406    nan 164.08 0.1
45.0125 16.9069 45.0840 14.9106    nan  46.11 0.1
43.3821 12.4066 46.4722  9.3473    nan 112.85 0.1
45.8193 13.1280 45.3135 10.6628    nan  57.38 0.1
45.8294 15.9942 46.7427 12.4359    nan  85.79 0.1
48.5379 12.9455 45.3660  8.8338    nan 140.33 0.1
45.0125 16.9069 47.8102  9.5221    nan 190.29 0.1
47.7528  9.1231 47.9480 14.7589    nan 121.09 0.1
48.1219 12.5972 46.4762 10.3722    nan  75.29 0.1
44.8658 11.0031 47.1020 14.1927    nan 102.41 0.1
46.6203 10.2636 47.4871 10.7623    nan  31.32 0.1
46.4075 13.3540 45.2926 13.8167  46.20  36.83 0.1
44.8658 11.0031 45.6198 12.6210    nan  45.16 0.1
45.8260 15.4569 46.8647 13.1946    nan  60.67 0.1
47.9108 11.2213 45.9090 15.9730    nan 125.61 0.1
46.8257  9.1117 48.4608 14.0707    nan 119.94 0.1
47.6997 16.2963 46.2385 10.2253    nan 146.92 0.1
48.2131 14.1367 46.5068 10.9028    nan  90.37 0.1
47.2867  9.8803 46.8159 14.0074    nan  95.50 0.1
47.6837 11.0034 46.4003 12.6250    nan  55.83 0.1
46.4722  9.3473 46.8774 11.4214    nan  50.39 0.1
46.9281 11.4118 47.9480 14.7589    nan  81.48 0.1
43.4731 11.2902 46.0322 13.8877    nan 105.01 0.1
43.2097 11.1562 48.2443 17.7898    nan 223.56 0.1
45.6135 16.7544 46.1547 12.1850    nan 104.31 0.1
44.8673  8.9136 46.9520 17.1486    nan 200.70 0.1
46.9763 11.6378 45.7552 11.0242    nan  42.47 0.1
47.4243 12.6770 45.9164 17.8160    nan 124.45 0.1
45.6830 10.8187 46.3934 11.4056  32.68  26.30 0.1
46.0090 12.4379 48.8045 18.4645    nan 163.23 0.1
47.2867  9.8803 48.1230 13.3063    nan  78.92 0.1
47.4162 17.3317 45.9209 11.0236    nan 149.87 0.1
45.0125 16.9069 46.0603 11.7500    nan 121.05 0.1
43.7744 11.2551 47.3448 11.1037    nan 121.91 0.1
47.6807 16.5567 46.8714 12.1156    nan 103.48 0.1
45.6225  8.3610 45.6198 12.6210    nan  95.58 0.1
46.1597 17.2897 46.2071 10.4791    nan 151.55 0.1
46.1698 11.5390 46.9663 14.1528    nan  65.17 0.1
45.7753 10.6286 47.8294 17.6559    nan 171.91 0.1
47.4243 12.6770 45.9595 10.9436    nan  62.58 0.1
46.2396  8.0196 46.2445 13.5094    nan 124.33 0.1
45.6183 10.5243 46.5491 13.1481    nan  65.52 0.1
46.7474 12.5123 46.3934 11.4056    nan  27.64 0.1
46.7805  9.8795 44.7637 10.3131    nan  70.00 0.1
46.0438 14.5278 46.7415 10.8256    nan  86.55 0.1
47.4672  9.2442 46.1012 10.7075    nan  57.17 0.1
48.0635 15.4063 43.0500  9.8424    nan 211.19 0.1
47.0492  9.3808 46.8159 14.0074    nan 105.88 0.1
46.8257  9.1117 46.1733 13.6450    nan 107.52 0.1
48.2928 12.9750 47.4313 17.9238    nan 110.67 0.1
47.2944  9.4918 47.1501 13.9271    nan 100.19 0.1
44.8673  8.9136 45.3148 15.8050    nan 160.91 0.1
46.1312 16.4554 46.8283 12.4625    nan  93.32 0.1
46.4630 11.3778 47.0733 16.0792    nan 108.82 0.1
48.3629 16.5942 45.2926 13.8167    nan 117.21 0.1
46.4569 12.8814 48.3483 15.1619    nan  81.02 0.1
45.8806 11.8047 46.3483 11.2385  24.10    nan 0.1
45.6378 11.2099 47.6837 11.0034    nan  67.42 0.1
46.8078 12.7564 47.2418 13.8039  31.71    nan 0.1
46.0549 10.5140 46.2941 14.4433    nan  89.52 0.1
46.6203 10.2636 48.4530  8.9261    nan  66.99 0.1
46.7805  9.8795 45.8808 11.1884    nan  42.62 0.1
44.1678 11.1229 46.5480 13.5137    nan  98.73 0.1
45.1026 17.5139 48.5019 11.4534    nan 173.22 0.1
43.6108 12.5806 47.3357 11.5763    nan 128.03 0.1
46.0603 11.7500 47.3369 14.0325    nan  67.99 0.1
46.4530 10.5789 46.0366 11.5235    nan  25.67 0.1
46.6203 10.2636 48.9894  8.4921    nan  84.86 0.1
48.7287 16.5904 48.4608 14.0707    nan  51.93 0.1
47.0492  9.3808 46.0366 11.5235    nan  60.27 0.1
43.3821 12.4066 46.6408 17.3149    nan 155.93 0.1
46.4610 15.5018 47.3954 13.8367    nan  47.84 0.1
47.7437 15.0776 48.7026 11.9466    nan  73.08 0.1
47.3484  9.3490 45.6830 10.8187    nan  64.79 0.1
43.6486 12.2386 44.8673  8.9136    nan  92.00 0.1
44.2245 11.7666 47.8333 10.6235    nan 122.11 0.1
46.9484 15.2994 46.5256 18.2647    nan  66.02 0.1
45.6830 10.8187 46.4809 13.0239    nan  55.57 0.1
46.4136 10.0231 44.5635 14.8712    nan 126.68 0.1
47.9480 14.7589 46.4474 11.6404    nan  85.73 0.1
46.8129 11.5480 47.1888 13.9921    nan  56.57 0.1
47.8716  8.1780 45.9922 12.1051    nan 107.90 0.1
44.0775 11.7073 47.8102  9.5221    nan 136.87 0.1
44.9059 13.7505 47.1501 13.9271    nan  73.76 0.1
46.1012 10.7075 47.3954 13.8367    nan  83.26 0.1
46.4136 10.0231 46.0147 10.3246  17.10    nan 0.1
47.4162 17.3317 46.6300 13.7530    nan  83.86 0.1
46.8647 13.1946 46.9182 12.3110  22.23    nan 0.1
48.6348 14.7326 46.6246 11.8805    nan  91.03 0.1
46.4481 16.2504 46.9643 12.9752    nan  74.53 0.1
47.1605 12.6420 46.2385 10.2253    nan  63.91 0.1
47.4313 17.9238 46.6894 13.9606    nan  91.63 0.1
47.3789 12.3084 46.3264 10.7838    nan  48.91 0.1
46.3116 12.4448 48.1182  8.5502    nan 104.89 0.1
46.5584 12.9729 47.0684 12.8766  19.92    nan 0.1
46.4530 10.5789 47.0139 13.1864    nan  62.20 0.1
47.8716  8.1780 47.4642 11.9189    nan  81.15 0.1
47.0492  9.3808 47.0139 13.1864    nan  86.15 0.1
46.1927 12.4166 47.3369 14.0325    nan  53.47 0.1
48.8199 14.3095 45.5464 14.0143    nan 107.34 0.1
46.6780 15.0327 48.4530  8.9261    nan 145.75 0.1
47.1381 13.7348 46.0366 11.5235    nan  62.65 0.1
47.2867  9.8803 48.2131 14.1367    nan  96.03 0.1
46.6543 11.5434 47.2054 14.1072    nan  61.50 0.1
47.4642 11.9189 45.6048 10.9697    nan  63.65 0.1
45.8808 11.1884 46.9463 18.4820    nan 165.02 0.1
46.9676  8.6371 46.0438 14.5278    nan 138.87 0.1
46.4142 13.0011 45.3135 10.6628    nan  63.01 0.1
45.8033 14.8393 46.4396 11.0181    nan  88.02 0.1
47.4162 17.3317 45.6198 12.6210    nan 118.87 0.1
47.4376  8.0136 48.7534  9.7219    nan  52.32 0.1
48.3301  8.3296 48.7909 10.8171    nan  51.90 0.1
44.0260 10.4821 45.8193 13.1280    nan  88.68 0.1
46.6780 15.0327 48.9894  8.4921    nan 158.86 0.1
47.5275  8.1119 46.4703 16.7755    nan 195.99 0.1
47.7528  9.1231 46.6164 10.5495    nan  49.98 0.1
43.1979 12.3536 46.2340 13.2438    nan 104.29 0.1
46.3116 12.4448 45.3660  8.8338    nan  87.51 0.1
45.9218  9.0417 44.2075  8.2372    nan  60.12 0.1
46.3116 12.4448 46.9281 11.4118  37.05  31.26 0.1
46.6780 15.0327 46.1468 10.8060    nan  96.86 0.1
46.6117 10.6308 47.3954 13.8367    nan  77.80 0.1
46.6203 10.2636 46.4578 12.3459    nan  48.45 0.1
46.5092 14.5489 48.3730 17.2770    nan  83.65 0.1
44.8658 11.0031 47.4457 15.0856    nan 124.88 0.1
46.3174 13.9999 43.4764 10.5787    nan 123.69 0.1
43.6189 11.9517 46.4428 13.5650    nan 102.30 0.1
46.6408 17.3149 46.4396 11.0181    nan 140.19 0.1
45.0125 16.9069 48.4780 12.4605    nan 150.79 0.1
47.0211 10.7291 47.3954 13.8367    nan  71.51 0.1
44.9592 12.4323 45.8991 10.2249    nan  57.42 0.1
47.0948 13.9499 46.8522 12.9459  27.30    nan 0.1
43.9410 12.8402 46.3116 12.4448    nan  80.37 0.1
47.7122  8.2526 44.7679  9.4478    nan 101.71 0.1
46.5782  8.3189 46.4075 13.3540    nan 117.41 0.1
46.9484 15.2994 48.7289 10.2971    nan 122.30 0.1
46.4722  9.3473 47.3678 14.4726    nan 122.80 0.1
44.9592 12.4323 46.1880 11.0228    nan  50.91 0.1
46.9676  8.6371 44.4818 16.5313    nan 199.97 0.1
47.0378 11.7090 46.6046 12.5251  27.75    nan 0.1
48.1219 12.5972 48.2443 17.7898    nan 109.55 0.1
46.3269 11.7865 46.4530 10.5789  33.20  27.63 0.1
47.2309  8.0125 46.2445 13.5094    nan 112.10 0.1
46.5782  8.3189 48.9434 15.7007    nan 177.20 0.1
44.4913 10.0658 46.0322 13.8877    nan 104.35 0.1
44.8873 10.8987 46.1117 10.1389    nan  43.18 0.1
47.9282 15.8588 46.6671 11.6886    nan 102.75 0.1
44.3242  8.3459 46.4630 11.3778    nan 100.90 0.1
45.6135 16.7544 47.6837 11.0034    nan 146.05 0.1
46.3116 12.4448 47.0495 13.9052    nan  41.46 0.1
47.9797 11.7188 44.1703 12.2445    nan 127.43 0.1
45.3135 10.6628 47.2780 13.3106    nan  87.96 0.1
46.4832  9.4496 46.6365 15.1139    nan 130.57 0.1
47.4243 12.6770 46.4142 13.0011    nan  33.86 0.1
45.6153 15.4673 47.2867  9.8803    nan 137.49 0.1
43.3292 11.9663 48.0979 12.0838    nan 161.33 0.1
46.4428 13.5650 46.4474 11.6404    nan  43.17 0.1
45.3082 11.1724 46.2538 13.2755    nan  55.74 0.1
45.6135 16.7544 46.9463 18.4820    nan  57.57 0.1
43.0627 13.3352 47.8333 10.6235    nan 173.16 0.1
47.2834 16.7056 48.7026 11.9466    nan 110.80 0.1
43.5357 12.5350 48.8331 12.6421    nan 178.19 0.1
46.2829 12.0472 45.1371  9.3837    nan  71.79 0.1
47.3484  9.3490 45.6135 16.7544    nan 177.48 0.1
47.6837 11.0034 48.5379 12.9455    nan  49.76 0.1
44.1594 10.3864 46.0438 14.5278    nan 116.53 0.1
46.6203 10.2636 46.3934 11.4056    nan  27.28 0.1
45.9090 15.9730 46.6246 11.8805    nan  95.49 0.1
46.4481 16.2504 46.7225 14.1458    nan  46.46 0.1
46.0482 11.6497 43.6108 12.5806    nan  85.81 0.1
46.4136 10.0231 46.4703 16.7755    nan 152.16 0.1
46.1495 12.6154 47.7589 17.0530    nan 113.39 0.1
46.3174 13.9999 46.3255 11.6048    nan  54.17 0.1
46.2445 13.5094 48.6044 17.6747    nan 120.90 0.1
46.7436 13.0855 46.9643 12.9752   9.05    nan 0.1
45.6468 11.0721 45.0167 12.0335    nan  29.13 0.1
47.7528  9.1231 46.0612 14.9977    nan 138.02 0.1
47.8716  8.1780 45.6468 11.0721    nan  98.45 0.1
47.4162 17.3317 46.0473  9.7610    nan 177.27 0.1
45.7753 10.6286 44.4818 16.5313    nan 140.13 0.1
46.2150 18.6436 43.6189 11.9517    nan 178.29 0.1
46.2829 12.0472 45.1286 16.2664    nan 102.26 0.1
44.0775 11.7073 45.7381 14.4221    nan  93.54 0.1
47.4797 13.1260 46.1597 17.2897    nan 102.06 0.1
46.7805  9.8795 47.4070 10.2934  29.45    nan 0.1
47.1605 12.6420 47.3954 13.8367  32.34  27.46 0.1
44.8939  9.9098 46.7260 10.6853    nan  65.94 0.1
45.9595 10.9436 47.1020 14.1927    nan  83.17 0.1
46.9488 15.2988 47.2834 16.7056    nan  32.93 0.1
43.2630 12.5246 46.1597 17.2897    nan 146.93 0.1
48.0635 15.4063 48.4272 13.4975    nan  41.83 0.1
43.4731 11.2902 46.2941 14.4433    nan 119.43 0.1
47.6997 16.2963 45.9571 10.6218    nan 141.81 0.1
46.1698 11.5390 46.9747 13.5114    nan  51.97 0.1
44.2075  8.2372 48.1651 10.7334    nan 142.93 0.1
47.9108 11.2213 46.4258 12.7419    nan  59.30 0.1
46.2445 13.5094 48.7287 16.5904    nan 106.96 0.1
47.0984  8.9252 45.6335 11.9713    nan  86.25 0.1
46.8257  9.1117 43.7219 10.5250    nan 109.24 0.1
47.7528 11.8492 46.9747 13.5114    nan  45.46 0.1
46.9747 13.5114 46.0366 11.5235    nan  54.95 0.1
46.0549 10.5140 43.4764 10.5787    nan  88.07 0.1
44.5359 10.5961 43.1210 10.5732    nan  47.08 0.1
43.5585 12.4199 46.4245 17.7954    nan 156.39 0.1
46.6365 15.1139 46.2990 12.8134    nan  52.86 0.1
46.6203 10.2636 46.4809 13.0239    nan  63.39 0.1
47.2867  9.8803 45.1074 10.4817    nan  73.11 0.1
46.8257  9.1117 45.6153 15.4673    nan 151.94 0.1
48.9334 14.9936 47.5207 14.4165    nan  45.68 0.1
43.0365 13.0873 45.8260 15.4569    nan 107.56 0.1
46.2340 13.2438 46.2987 10.5510    nan  61.44 0.1
46.3174 13.9999 46.1808  9.1126    nan 111.13 0.1
48.0000 11.5171 46.6246 11.8805    nan  45.87 0.1
46.5306 10.4526 46.1425 12.8085    nan  55.00 0.1
46.5584 12.9729 48.3636 10.4021    nan  82.81 0.1
48.8891 11.5845 48.3730 17.2770    nan 104.61 0.1
47.2944  9.4918 48.7026 11.9466    nan  67.80 0.1
43.1979 12.3536 47.1547 18.8341    nan 196.29 0.1
44.7504 14.7821 47.6837 11.0034    nan 125.93 0.1
47.9797 11.7188 47.0948 13.9499    nan  57.85 0.1
45.4356 17.8482 46.6903 12.7642    nan 120.47 0.1
47.4162 17.3317 47.9282 15.8588    nan  36.12 0.1
47.4419  9.4559 46.7436 13.0855    nan  85.48 0.1
46.0482 11.6497 46.2445 13.5094  54.32    nan 0.1
47.6913 13.6383 45.5278 14.3807    nan  73.40 0.1
47.3535 13.6628 46.1927 12.4166    nan  48.58 0.1
47.7589 17.0530 46.6408 17.3149    nan  36.04 0.1
47.4457 15.0856 46.2071 10.4791    nan 113.41 0.1
46.1468 10.8060 46.1547 12.1850    nan  30.96 0.1
46.9091 13.0787 47.6837 11.0034    nan  53.05 0.1
44.5825 12.0057 43.0500  9.8424    nan  74.44 0.1
46.0108 15.6245 47.1607 13.2160    nan  66.12 0.1
46.7566 15.8254 48.6348 14.7326    nan  65.23 0.1
43.7744 11.2551 48.1400  9.1994    nan 156.64 0.1
45.4056  9.9307 47.1839 12.9368    nan  90.59 0.1
47.0492  9.3808 45.1074 10.4817    nan  68.77 0.1
48.8199 14.3095 47.5207 14.4165    nan  42.52 0.1
44.3505 10.5881 46.4428 13.5650    nan  98.07 0.1
48.1400  9.1994 44.8939  9.9098    nan 111.19 0.1
44.8784 15.6231 46.6247 10.8301    nan 123.90 0.1
43.0049 12.9046 48.4608 14.0707    nan 183.31 0.1
46.4832  9.4496 45.7636 10.1171    nan  27.26 0.1
45.6335 11.9713 46.7450 13.6372    nan  52.85 0.1
43.6108 12.5806 48.1182  8.5502    nan 177.76 0.1
47.8952  8.8468 43.6108 12.5806    nan 168.37 0.1
46.4342 15.0246 46.1597 17.2897    nan  50.79 0.1
46.2445 13.5094 46.9811 13.6892  27.25    nan 0.1
47.7205 12.8773 47.4419  9.4559    nan  75.68 0.1
47.9480 14.7589 47.0508 12.1287    nan  65.22 0.1
48.0000 11.5171 46.4569 12.8814    nan  59.99 0.1
48.9894  8.4921 48.6044 17.6747    nan 187.24 0.1
46.9332 14.5516 48.9743  8.6837    nan 145.46 0.1
47.9797 11.7188 48.9434 15.7007    nan  88.10 0.1
44.9059 13.7505 48.7026 11.9466    nan 131.30 0.1
47.5522 11.4363 46.3483 11.2385    nan  39.62 0.1
48.4940 18.8361 46.0082  8.4818    nan 245.34 0.1
47.4163 10.9788 45.6183 10.5243    nan  60.40 0.1
46.2538 13.2755 46.6117 10.6308    nan  61.57 0.1
46.1597 17.2897 47.4313 17.9238    nan  42.62 0.1
47.7122  8.2526 46.5584 12.9729    nan 112.33 0.1
48.7719  9.1950 44.0260 10.4821    nan 162.15 0.1
47.4972 11.1131 46.6365 15.1139    nan  94.79 0.1
45.6468 11.0721 47.4070 10.2934    nan  60.34 0.1
43.0049 12.9046 46.1733 13.6450    nan 106.57 0.1
46.4578 12.3459 46.6247 10.8301    nan  35.04 0.1
47.7589 17.0530 46.4870 10.2745    nan 159.31 0.1
46.4952 11.3185 47.8294 17.6559    nan 149.14 0.1
47.7122  8.2526 46.2396  8.0196    nan  48.16 0.1
46.3875 12.1706 46.9763 11.6378  27.83    nan 0.1
46.6164 10.5495 46.7566 15.8254    nan 120.24 0.1
47.4672  9.2442 44.8939  9.9098    nan  88.19 0.1
44.7488 17.1839 46.4301 10.4478    nan 162.37 0.1
46.0883 18.0999 45.0125 16.9069    nan  43.44 0.1
44.4712  8.9512 47.4457 15.0856    nan 174.62 0.1
43.0365 13.0873 48.2928 12.9750    nan 175.91 0.1
47.8294 17.6559 46.4870 10.2745    nan 173.06 0.1
44.8658 11.0031 46.9663 14.1528    nan  98.85 0.1
44.4712  8.9512 47.9282 15.8588    nan 197.86 0.1
47.4419  9.4559 46.2829 12.0472    nan  70.79 0.1
46.4548  8.6629 45.9348 14.4434    nan 132.52 0.1
43.0426 12.6587 48.1002 14.1398    nan 168.82 0.1
47.6353 13.0275 47.9797 11.7188    nan  31.36 0.1
46.4762 10.3722 46.8078 12.7564    nan  55.08 0.1
46.2601 12.7104 48.7287 16.5904    nan 117.58 0.1
45.9595 10.9436 47.4457 15.0856    nan 106.99 0.1
46.0322 13.8877 46.4861 12.5074  41.79  33.52 0.1
46.8257  9.1117 46.9945 11.9796    nan  66.50 0.1
45.5464 14.0143 45.1074 10.4817    nan  80.33 0.1
47.8952  8.8468 46.2445 13.5094    nan 118.24 0.1
46.0549 10.5140 46.1808  9.1126    nan  31.78 0.1
46.2281 13.7368 47.0733 16.0792    nan  58.85 0.1
45.5278 14.3807 45.9609 11.3202    nan  69.13 0.1
46.5491 13.1481 45.6198 12.6210    nan  32.08 0.1
47.4163 10.9788 46.0322 13.8877    nan  80.34 0.1
47.3448 11.1037 46.0322 13.8877    nan  76.77 0.1
47.6913 13.6383 44.5825 12.0057    nan 109.14 0.1
46.5776 12.3778 46.8199 11.2587    nan  26.97 0.1
46.1495 15.4695 46.8714 12.1156    nan  78.58 0.1
46.1016 14.7014 46.7075 11.2025    nan  80.87 0.1
46.4762 10.3722 46.8128 13.4803    nan  72.67 0.1
47.4148  8.9077 48.2333 18.9990    nan 218.40 0.1
44.2075  8.2372 48.8697 13.1943    nan 191.46 0.1
46.7474 12.5123 46.6046 12.5251   5.64    nan 0.1
47.9282 15.8588 44.4818 16.5313    nan 113.20 0.1
46.2601 12.7104 47.0893 13.5499  40.10    nan 0.1
46.0108 15.6245 46.3174 13.9999    nan  38.17 0.1
46.5092 14.5489 47.0893 13.5499  34.76    nan 0.1
48.8443 13.7006 47.9629 16.3971    nan  63.14 0.1
46.7381 11.9090 47.2276 13.0586  35.23    nan 0.1
46.4530 10.5789 47.0217 12.6894    nan  50.58 0.1
45.7753 10.6286 48.3629 16.5942    nan 158.34 0.1
48.4940 18.8361 48.1002 14.1398    nan 100.15 0.1
47.0492  9.3808 47.0217 12.6894    nan  75.98 0.1
45.7552 11.0242 47.3954 13.8367    nan  83.97 0.1
47.0733 16.0792 45.9043 11.7112    nan 105.92 0.1
48.2928 12.9750 43.0500  9.8424    nan 189.66 0.1
45.8260 15.4569 46.4342 15.0246  28.72    nan 0.1
47.8495 14.2659 46.8832 12.6326    nan  48.92 0.1
48.1182  8.5502 46.5068 10.9028    nan  74.76 0.1
46.8774 11.4214 47.3678 14.4726    nan  70.67 0.1
45.1026 17.5139 48.1651 10.7334    nan 180.41 0.1
43.7956 10.9795 45.9922 12.1051    nan  79.62 0.1
45.8806 11.8047 46.4245 17.7954    nan 133.21 0.1
43.0627 13.3352 46.4075 13.3540    nan 110.52 0.1
46.9001 17.8877 48.3687 15.6522    nan  67.22 0.1
43.4731 11.2902 45.5090 16.0507    nan 131.57 0.1
44.0775 11.7073 48.7909 10.8171    nan 157.72 0.1
43.4731 11.2902 43.4764 10.5787  25.69    nan 0.1
48.8666 11.3742 44.3128 11.4248    nan 150.36 0.1
43.0365 13.0873 48.3636 10.4021    nan 189.84 0.1
46.4428 13.5650 46.1468 10.8060    nan  63.40 0.1
46.4481 16.2504 47.3369 14.0325    nan  56.38 0.1
47.2505 15.5232 46.4564 11.1182    nan 104.42 0.1
46.1733 13.6450 48.7163 15.5288    nan  94.08 0.1
46.4142 13.0011 47.6837 11.0034    nan  61.23 0.1
47.0703 10.2643 47.4642 11.9189    nan  38.32 0.1
47.2867  9.8803 46.9520 17.1486    nan 165.01 0.1
47.4871 10.7623 47.6386 18.3824    nan 168.28 0.1
47.8057 12.8188 45.7552 11.0242    nan  79.53 0.1
45.0167 12.0335 46.7714 12.0908    nan  57.26 0.1
48.8891 11.5845 47.4797 13.1260    nan  56.30 0.1
43.3342 12.2680 47.1029 13.9958    nan 130.62 0.1
44.3505 10.5881 48.5019 11.4534    nan 140.47 0.1
46.4258 12.7419 46.9488 15.2988    nan  59.64 0.1
47.7451 12.8241 46.5656 12.8944    nan  38.64 0.1
46.9001 17.8877 44.9592 12.4323    nan 135.90 0.1
47.1381 13.7348 47.0217 12.6894  27.80    nan 0.1
43.7956 10.9795 46.6299 13.6416    nan 114.74 0.1
45.3148 15.8050 46.8243 11.7389    nan 104.69 0.1
45.3082 11.1724 47.6913 13.6383    nan  96.50 0.1
46.0835 10.9587 46.4783 11.7668  27.08    nan 0.1
47.7405 12.8671 47.7528  9.1231    nan  81.39 0.1
47.4163 10.9788 47.1607 13.2160    nan  51.01 0.1
47.3448 11.1037 47.1607 13.2160    nan  48.05 0.1
46.7805  9.8795 46.1547 12.1850    nan  57.75 0.1
46.7566 15.8254 45.9563 11.9391    nan  90.45 0.1
47.3484  9.3490 47.1712 17.5348    nan 183.78 0.1
47.4672  9.2442 46.5036 11.9869    nan  70.28 0.1
45.3617 11.6739 46.4474 11.6404    nan  34.91 0.1
44.8939  9.9098 46.4783 11.7668    nan  68.69 0.1
47.9108 11.2213 47.5877  8.2547    nan  62.84 0.1
44.8673  8.9136 45.7090 13.7640    nan 116.61 0.1
48.1629 11.2751 48.3730 17.2770    nan 130.34 0.1
44.5825 12.0057 47.1381 13.7348    nan  93.27 0.1
43.3666 12.5715 47.0703 10.2643    nan 137.53 0.1
44.3505 10.5881 45.6830 10.8187    nan  47.29 0.1
46.3116 12.4448 47.9480 14.7589    nan  75.59 0.1
45.4803  9.2321 46.7793 13.3339    nan 101.52 0.1
47.0492  9.3808 46.9520 17.1486    nan 176.75 0.1
46.9452 14.0319 46.7775 12.5890    nan  32.32 0.1
43.6931 12.7771 48.3067 11.9233    nan 156.14 0.1
46.8257  9.1117 46.2538 13.2755    nan  97.73 0.1
47.4162 17.3317 46.9663 14.1528    nan  72.42 0.1
48.4608 14.0707 48.3636 10.4021    nan  76.42 0.1
46.4952 11.3185 46.0438 14.5278    nan  73.64 0.1
48.1639 11.2768 47.5207 14.4165    nan  71.23 0.1
47.5275  8.1119 48.7163 15.5288    nan 159.10 0.1
44.5413  8.5455 43.9377 12.4451    nan  98.62 0.1
44.4818 16.5313 46.9520 17.1486    nan  80.51 0.1
45.6378 11.2099 48.0635 15.4063    nan 123.52 0.1
43.6486 12.2386 45.9348 14.4434    nan  92.20 0.1
47.6997 16.2963 46.6894 13.9606    nan  62.89 0.1
46.0883 18.0999 43.7744 11.2551    nan 176.28 0.1
46.2538 13.2755 46.8832 12.6326  30.40    nan 0.1
46.0612 14.9977 45.9043 11.7112    nan  73.14 0.1
47.9282 15.8588 46.0892 11.1648    nan 122.71 0.1
45.2926 13.8167 46.0082  8.4818    nan 120.89 0.1
44.6071  9.2926 45.8806 11.8047    nan  74.03 0.1
45.5043 15.2518 44.5825 12.0057    nan  80.68 0.1
47.0492  9.3808 45.3148 15.8050    nan 158.33 0.1
46.8642 16.5276 46.4474 11.6404    nan 110.41 0.1
46.4952 11.3185 44.4818 16.5313    nan 135.24 0.1
46.2396  8.0196 43.7956 10.9795    nan 110.69 0.1
46.1880 11.0228 46.7450 13.6372    nan  62.06 0.1
46.4548  8.6629 46.5491 13.1481    nan 103.92 0.1
46.5966 12.7804 48.9334 14.9936    nan  90.61 0.1
46.2941 14.4433 46.5272 12.1748    nan  51.50 0.1
46.2071 10.4791 45.9209 11.0236  18.18    nan 0.1
46.0108 15.6245 46.7415 10.8256    nan 111.08 0.1
44.4818 16.5313 48.4438  9.4586    nan 205.83 0.1
47.4376  8.0136 47.2505 15.5232    nan 167.03 0.1
46.6203 10.2636 48.4608 14.0707    nan 104.69 0.1
47.4163 10.9788 46.7540 13.8495    nan  68.89 0.1
47.3448 11.1037 46.7540 13.8495    nan  65.67 0.1
43.7744 11.2551 46.4428 13.5650    nan 105.30 0.1
46.1597 17.2897 47.2651 13.4917    nan  92.51 0.1
43.7967 11.7893 48.2333 18.9990    nan 218.90 0.1
47.1712 17.5348 48.9334 14.9936    nan  77.59 0.1
46.6384 12.0420 46.3738 10.2493    nan  41.95 0.1
47.2505 15.5232 45.6048 10.9697    nan 116.79 0.1
45.8808 11.1884 48.0635 15.4063    nan 118.78 0.1
48.1219 12.5972 44.8873 10.8987    nan 112.48 0.1
46.3738 10.2493 46.6543 11.5434    nan  30.97 0.1
43.7956 10.9795 45.3617 11.6739    nan  57.15 0.1
43.6108 12.5806 46.5480 13.5137    nan 100.85 0.1
46.7568  8.1512 43.5236 11.2458    nan 132.91 0.1
46.4396 11.0181 47.0495 13.9052    nan  68.87 0.1
46.6203 10.2636 46.6046 12.5251    nan  51.92 0.1
47.4642 11.9189 45.1286 16.2664    nan 124.76 0.1
48.0979 12.0838 46.8642 16.5276    nan 106.08 0.1
45.5464 14.0143 46.9520 17.1486    nan  82.42 0.1
46.4136 10.0231 48.7163 15.5288    nan 143.30 0.1
46.5584 12.9729 45.2926 13.8167    nan  44.58 0.1
46.2829 12.0472 46.8625 11.9466  23.44    nan 0.1
44.2075  8.2372 48.3629 16.5942    nan 233.82 0.1
46.6154 13.0498 46.5776 12.3778  18.29    nan 0.1
44.8873 10.8987 46.8159 14.0074    nan  94.22 0.1
45.9348 14.4434 47.4797 13.1260    nan  58.45 0.1
47.0378 11.7090 46.7793 13.3339    nan  37.46 0.1
45.1026 17.5139 48.8697 13.1943    nan 153.61 0.1
45.3082 11.1724 47.2834 16.7056    nan 138.38 0.1
45.6468 11.0721 46.1547 12.1850    nan  29.32 0.1
47.0703 10.2643 47.1888 13.9921    nan  84.57 0.1
47.7372 12.7957 46.0438 14.5278    nan  68.43 0.1
46.5966 12.7804 46.4481 16.2504    nan  76.94 0.1
46.6203 10.2636 46.1733 13.6450    nan  78.95 0.1
43.5585 12.4199 46.0108 15.6245    nan 101.65 0.1
46.4870 10.2745 45.9209 11.0236  29.52    nan 0.1
